txn_id,customer_id,merchant_id,timestamp,amount,payment_method,bank,merchant_vertical,failure_reason_code,customer_instruments,retry_propensity,was_retried_historically,retry_success_obs,risk_score,p_success_retry_soon,p_success_retry_later,p_success_switch_method,p_success_send_link,is_weekend,hour_of_day,day_of_week,day_of_month,amount_log,txn_value_bucket
pay108918,cus3674,mer96,2025-05-07 19:59:00,406.06,upi,bank_h,ecommerce,issuer_decline,1,0.4165,1,0.0,0.111,0.1214,0.2108,0.339,0.2946,0,19,2,7,6.008960594724733,small
pay103691,cus1068,mer100,2025-04-23 19:05:00,3876.18,upi,bank_i,food_delivery,network_timeout,2,0.7396,1,1.0,0.3773,0.844,0.1611,0.1152,0.3729,0,19,2,23,8.262863364243444,medium
pay114481,cus1376,mer72,2025-04-13 10:16:00,130.74,upi,bank_j,subscription_saas,insufficient_funds,1,0.5186,1,0.0,0.2632,0.2354,0.36,0.011,0.4719,1,10,6,13,4.880830283212547,small
pay101673,cus1105,mer76,2025-05-17 12:23:00,599.12,upi,bank_b,ecommerce,bank_server_timeout,1,0.797,0,,0.1532,0.4706,0.3851,0.2167,0.7034,1,12,5,17,6.397129635218812,medium
pay101533,cus209,mer8,2025-02-03 21:33:00,1681.21,upi,bank_f,food_delivery,insufficient_funds,1,0.5109,1,1.0,0.135,0.2544,0.699,0.1535,0.5352,0,21,0,3,7.42786368410703,medium
pay102211,cus665,mer30,2025-05-20 09:08:00,651.53,debit_card,bank_f,utility_bills,issuer_decline,1,0.4714,0,,0.2161,0.1581,0.121,0.0886,0.1421,0,9,1,20,6.480857115151433,medium
pay108769,cus1958,mer19,2025-06-01 13:32:00,1644.52,upi,bank_b,utility_bills,insufficient_funds,2,0.5558,1,0.0,0.1938,0.1064,0.4365,0.003,0.3334,1,13,6,1,7.405811722669908,medium
pay118852,cus2712,mer56,2025-04-09 12:46:00,422.29,credit_card,bank_i,food_delivery,duplicate_payment_block,2,0.3392,0,,0.0944,0.0476,0.0133,0.0517,0.0,0,12,2,9,6.048057523340435,small
pay106416,cus201,mer43,2025-02-08 01:41:00,1801.55,debit_card,bank_h,food_delivery,upi_server_busy,4,0.8659,0,,0.2908,0.6966,0.4201,0.6898,0.2438,1,1,5,8,7.4969576080254186,medium
pay114876,cus1840,mer26,2025-01-18 14:04:00,939.4,upi,bank_i,subscription_saas,insufficient_funds,3,0.4878,0,,0.2671,0.1627,0.4864,0.1965,0.3049,1,14,5,18,6.846305316665914,medium
pay114461,cus2169,mer16,2025-02-24 12:56:00,2725.88,upi,bank_i,food_delivery,upi_server_busy,4,0.8306,1,0.0,0.2332,0.5558,0.3609,0.4897,0.3859,0,12,0,24,7.910913377476927,medium
pay108944,cus3321,mer81,2025-01-04 10:50:00,1024.28,credit_card,bank_a,food_delivery,issuer_decline,4,0.4765,1,1.0,0.2536,0.1559,0.1017,0.1638,0.1603,1,10,5,4,6.932721024999885,medium
pay102508,cus1575,mer29,2025-03-15 07:39:00,273.08,debit_card,bank_b,food_delivery,bank_server_timeout,3,0.8626,1,0.0,0.1887,0.6545,0.5877,0.7788,0.4038,1,7,5,15,5.613420034575809,small
pay116720,cus3644,mer54,2025-05-25 16:56:00,141.92,upi,bank_c,food_delivery,bank_server_timeout,2,0.7236,1,1.0,0.1505,0.7632,0.4055,0.9801,0.3395,1,16,6,25,4.962285033155209,small
pay104818,cus3117,mer56,2025-04-07 03:40:00,705.56,upi,bank_e,subscription_saas,issuer_decline,2,0.4597,1,1.0,0.2846,0.4124,0.0,0.2233,0.0097,0,3,0,7,6.560408124208621,medium
pay113638,cus1936,mer60,2025-01-05 12:10:00,1000.98,credit_card,bank_j,travel,upi_server_busy,1,0.8616,0,,0.3817,0.7281,0.4224,0.0,0.5562,1,12,6,5,6.909733321365764,medium
pay106512,cus1179,mer77,2025-01-16 19:26:00,1298.86,credit_card,bank_a,education_fees,bank_server_timeout,1,0.7254,1,0.0,0.2308,0.5172,0.3943,0.0112,0.3368,0,19,3,16,7.170011845342703,medium
pay112938,cus2989,mer18,2025-05-21 22:33:00,1343.02,upi,bank_j,utility_bills,issuer_decline,3,0.5009,1,0.0,0.4659,0.2779,0.0377,0.1247,0.0411,0,22,2,21,7.203420401924755,medium
pay118955,cus979,mer43,2025-05-16 20:25:00,3647.3,credit_card,bank_g,education_fees,bank_server_timeout,4,0.8446,1,1.0,0.3601,0.6303,0.0889,0.5357,0.0,0,20,4,16,8.202016584655064,medium
pay119132,cus2319,mer30,2025-03-22 07:31:00,1954.87,debit_card,bank_a,subscription_saas,bank_server_timeout,3,0.8574,1,1.0,0.2489,0.6392,0.4101,0.6829,0.2108,1,7,5,22,7.578590386218366,medium
pay116605,cus1991,mer72,2025-02-09 10:50:00,2094.57,upi,bank_d,ecommerce,network_timeout,1,0.8069,0,,0.3928,0.5685,0.2834,0.0767,0.2337,1,10,6,9,7.647580871722489,medium
pay105408,cus831,mer31,2025-04-11 17:20:00,451.0,upi,bank_b,ecommerce,otp_expired,4,0.6317,1,1.0,0.1422,0.3591,0.3763,0.0,0.1578,0,17,4,11,6.113682179832232,small
pay105298,cus1207,mer69,2025-01-31 13:55:00,291.99,netbanking,bank_c,education_fees,otp_expired,2,0.5072,0,,0.1207,0.3592,0.2299,0.1189,0.1759,0,13,4,31,5.680138478741803,small
pay119305,cus2875,mer15,2025-04-01 20:06:00,2314.87,debit_card,bank_c,food_delivery,insufficient_funds,1,0.4908,0,,0.2525,0.2692,0.5248,0.0,0.4205,0,20,1,1,7.747540705856673,medium
pay105684,cus1678,mer76,2025-04-08 21:39:00,73.22,upi,bank_a,food_delivery,issuer_decline,3,0.5193,1,0.0,0.1747,0.072,0.2196,0.1497,0.071,0,21,1,8,4.307033655632451,small
pay117408,cus2898,mer31,2025-03-03 10:42:00,4973.85,netbanking,bank_h,food_delivery,issuer_decline,1,0.3855,0,,0.4295,0.1557,0.0629,0.0,0.0001,0,10,0,3,8.512150498384381,medium
pay112773,cus3342,mer59,2025-02-19 15:06:00,691.74,upi,bank_d,education_fees,insufficient_funds,1,0.5452,0,,0.4317,0.0447,0.5138,0.0,0.3351,0,15,2,19,6.540654748416958,medium
pay105941,cus885,mer29,2025-03-26 10:39:00,525.8,upi,bank_b,education_fees,otp_expired,4,0.5596,1,0.0,0.1814,0.1648,0.4153,0.236,0.2364,0,10,2,26,6.2668209698691255,medium
pay109977,cus3891,mer60,2025-06-15 11:48:00,1052.26,debit_card,bank_c,ecommerce,network_timeout,4,0.7416,1,0.0,0.3598,0.4662,0.3082,0.3303,0.3777,1,11,6,15,6.959645395236081,medium
pay102882,cus130,mer55,2025-04-12 08:10:00,291.0,credit_card,bank_j,education_fees,issuer_decline,1,0.5019,1,0.0,0.2994,0.0915,0.3107,0.2291,0.2176,1,8,5,12,5.676753802268282,small
pay111755,cus1266,mer28,2025-02-01 18:03:00,341.04,credit_card,bank_a,education_fees,upi_server_busy,1,0.8205,1,0.0,0.7313,0.5656,0.1417,0.0216,0.5548,1,18,5,1,5.834927689287754,small
pay111435,cus3066,mer33,2025-06-29 10:00:00,399.08,upi,bank_b,subscription_saas,otp_expired,1,0.567,1,1.0,0.1743,0.2711,0.2892,0.0,0.3614,1,10,6,29,5.991664527110649,small
pay104783,cus1959,mer64,2025-05-17 02:15:00,613.79,upi,bank_h,food_delivery,issuer_decline,2,0.45,1,0.0,0.2401,0.253,0.2032,0.312,0.1251,1,2,5,17,6.421280746079978,medium
pay116408,cus1037,mer34,2025-06-13 04:26:00,1880.72,debit_card,bank_i,education_fees,otp_expired,2,0.6018,1,0.0,0.2937,0.2759,0.461,0.4214,0.3962,0,4,4,13,7.539941531180941,medium
pay106048,cus1313,mer60,2025-02-01 12:05:00,6338.1,credit_card,bank_e,utility_bills,upi_server_busy,3,0.8798,1,1.0,0.3903,0.6629,0.3822,0.601,0.3215,1,12,5,1,8.754492081518626,large
pay114075,cus2896,mer38,2025-05-13 22:28:00,496.41,debit_card,bank_g,food_delivery,otp_expired,3,0.5576,0,,0.2149,0.5046,0.3087,0.0046,0.2628,0,22,1,13,6.2094146357108375,small
pay105820,cus1496,mer77,2025-04-21 06:33:00,507.07,upi,bank_j,ecommerce,otp_expired,4,0.5918,1,1.0,0.3254,0.6285,0.4759,0.3152,0.329,0,6,0,21,6.230619233361176,medium
pay112013,cus1912,mer2,2025-04-28 23:13:00,1101.36,upi,bank_g,utility_bills,duplicate_payment_block,1,0.3274,0,,0.3173,0.0895,0.2387,0.0713,0.0,0,23,0,28,7.00520861513085,medium
pay103094,cus34,mer76,2025-06-13 18:44:00,694.99,debit_card,bank_j,ecommerce,bank_server_timeout,2,0.7675,1,1.0,0.2948,0.6406,0.489,0.6586,0.3004,0,18,4,13,6.54533529241511,medium
pay101186,cus1326,mer14,2025-01-26 15:11:00,432.54,upi,bank_a,ecommerce,issuer_decline,3,0.5102,1,0.0,0.0999,0.1131,0.113,0.3558,0.0699,1,15,6,26,6.071984064166777,small
pay118203,cus3433,mer13,2025-04-04 15:15:00,616.69,upi,bank_e,ecommerce,account_blocked,4,0.0607,0,,0.8132,0.1057,0.0944,0.0752,0.1354,0,15,4,4,6.425986713482255,medium
pay114631,cus3317,mer52,2025-02-01 01:15:00,178.86,debit_card,bank_b,subscription_saas,network_timeout,4,0.7572,0,,0.051,0.7757,0.3078,0.4016,0.439,1,1,5,1,5.192178770486369,small
pay112017,cus488,mer44,2025-05-21 21:51:00,344.05,credit_card,bank_i,travel,bank_server_timeout,4,0.7764,1,1.0,0.0483,0.3865,0.2712,0.7177,0.2446,0,21,2,21,5.843689334066611,small
pay107755,cus2109,mer36,2025-06-21 12:40:00,595.99,upi,bank_e,education_fees,insufficient_funds,1,0.4873,0,,0.2539,0.0437,0.3121,0.0504,0.278,1,12,5,21,6.391900362833552,medium
pay110658,cus167,mer88,2025-01-27 08:54:00,846.25,debit_card,bank_h,food_delivery,insufficient_funds,2,0.4876,0,,0.2018,0.4129,0.6074,0.0231,0.3054,0,8,0,27,6.741995810487161,medium
pay104534,cus159,mer104,2025-01-06 08:47:00,904.08,debit_card,bank_h,education_fees,insufficient_funds,4,0.5472,0,,0.131,0.2004,0.3306,0.1236,0.1862,0,8,0,6,6.808023337583127,medium
pay119291,cus400,mer34,2025-04-02 12:45:00,3512.62,credit_card,bank_g,ecommerce,account_blocked,2,0.0545,0,,0.3413,0.0,0.0,0.0285,0.0,0,12,2,2,8.164402124026534,medium
pay106659,cus1499,mer15,2025-02-10 03:31:00,3814.64,upi,bank_a,food_delivery,insufficient_funds,1,0.428,0,,0.3705,0.3478,0.746,0.0846,0.2842,0,3,0,10,8.246863688495273,medium
pay113239,cus1831,mer93,2025-02-18 01:19:00,551.59,netbanking,bank_a,ecommerce,otp_expired,1,0.6432,1,0.0,0.2787,0.2739,0.4099,0.0728,0.3022,0,1,1,18,6.314616316053408,medium
pay107829,cus1989,mer85,2025-03-13 06:20:00,254.88,debit_card,bank_f,food_delivery,issuer_decline,4,0.3521,0,,0.1943,0.4537,0.1299,0.2856,0.0948,0,6,3,13,5.544708584581937,small
pay111732,cus997,mer101,2025-03-08 16:13:00,336.09,upi,bank_h,subscription_saas,upi_server_busy,4,0.9048,1,1.0,0.1281,0.7415,0.422,0.6264,0.4514,1,16,5,8,5.82034995701211,small
pay114358,cus2584,mer114,2025-04-16 14:36:00,1986.83,upi,bank_d,ecommerce,upi_server_busy,3,0.8928,1,1.0,0.5063,0.7965,0.6129,0.5111,0.2347,0,14,2,16,7.594798870481597,medium
pay103216,cus372,mer4,2025-01-01 23:05:00,188.42,debit_card,bank_i,food_delivery,upi_server_busy,3,0.8993,1,1.0,0.7708,0.8848,0.3242,0.4839,0.4165,0,23,2,1,5.243966771797955,small
pay119878,cus2184,mer114,2025-05-08 02:26:00,3296.62,upi,bank_c,utility_bills,upi_server_busy,2,0.8194,1,1.0,0.2939,0.7013,0.2898,0.673,0.5936,0,2,3,8,8.100956275134784,medium
pay109535,cus171,mer37,2025-04-13 12:52:00,186.2,credit_card,bank_d,food_delivery,network_timeout,4,0.8113,1,1.0,0.3176,0.6273,0.1208,0.2968,0.4083,1,12,6,13,5.232177564043492,small
pay110574,cus1485,mer36,2025-04-20 08:16:00,51.89,upi,bank_d,utility_bills,duplicate_payment_block,1,0.3001,1,0.0,0.22,0.0422,0.5232,0.1701,0.0,1,8,6,20,3.9682142850778885,small
pay116239,cus3397,mer85,2025-05-11 13:45:00,2004.55,upi,bank_j,ecommerce,issuer_decline,4,0.3846,1,1.0,0.4435,0.2941,0.0403,0.1641,0.0859,1,13,6,11,7.603673616337868,medium
pay104211,cus257,mer70,2025-05-08 20:45:00,278.67,upi,bank_i,subscription_saas,upi_server_busy,2,0.8721,0,,0.0205,0.6667,0.3612,0.7372,0.4481,0,20,3,8,5.633610336679198,small
pay112194,cus3501,mer77,2025-01-10 21:05:00,485.0,netbanking,bank_f,food_delivery,insufficient_funds,4,0.4986,1,0.0,0.0698,0.0,0.5916,0.2165,0.431,0,21,4,10,6.186208623900494,small
pay112609,cus3527,mer111,2025-05-11 01:20:00,459.34,debit_card,bank_a,food_delivery,bank_server_timeout,1,0.9221,1,1.0,0.1691,0.8461,0.5876,0.1665,0.3765,1,1,6,11,6.131965346895548,small
pay110786,cus3169,mer113,2025-01-02 01:22:00,215.58,upi,bank_b,subscription_saas,insufficient_funds,2,0.5696,1,0.0,0.1195,0.1827,0.6773,0.3081,0.4226,0,1,3,2,5.377959994200234,small
pay106693,cus3407,mer93,2025-05-24 04:40:00,50.0,credit_card,bank_a,subscription_saas,bank_server_timeout,3,0.884,1,1.0,0.2807,0.9511,0.3881,0.7501,0.3703,1,4,5,24,3.9318256327243257,small
pay104170,cus986,mer89,2025-03-09 02:08:00,159.8,upi,bank_f,food_delivery,network_timeout,1,0.7228,1,1.0,0.6893,0.6833,0.335,0.0,0.162,1,2,6,9,5.080161356744866,small
pay109216,cus1621,mer44,2025-05-10 05:07:00,87.29,debit_card,bank_c,travel,network_timeout,2,0.7943,1,1.0,0.1835,0.6674,0.2552,0.5041,0.217,1,5,5,10,4.480626850913491,small
pay118251,cus112,mer75,2025-06-22 12:38:00,304.8,upi,bank_f,education_fees,insufficient_funds,4,0.4006,1,1.0,0.2198,0.1186,0.569,0.2107,0.4597,1,12,6,22,5.722931293494962,small
pay118261,cus2325,mer29,2025-01-17 20:32:00,815.07,upi,bank_e,food_delivery,network_timeout,4,0.7824,1,0.0,0.1412,0.5328,0.2132,0.6384,0.4336,0,20,4,17,6.704500135598569,medium
pay116020,cus3042,mer105,2025-02-25 19:52:00,157.0,upi,bank_i,education_fees,insufficient_funds,1,0.4676,1,0.0,0.2085,0.1131,0.5209,0.0,0.3396,0,19,1,25,5.062595033026967,small
pay114011,cus801,mer91,2025-03-23 19:16:00,173.15,netbanking,bank_f,education_fees,bank_server_timeout,3,0.8305,1,0.0,0.1118,0.3173,0.1885,0.7085,0.5548,1,19,6,23,5.159916996812011,small
pay116650,cus2862,mer21,2025-05-17 05:59:00,162.72,upi,bank_d,utility_bills,insufficient_funds,2,0.5055,0,,0.3,0.265,0.404,0.0746,0.4554,1,5,5,17,5.098157651624202,small
pay116061,cus1454,mer51,2025-04-17 09:45:00,321.19,upi,bank_a,utility_bills,account_blocked,3,0.0,0,,0.201,0.1848,0.081,0.0,0.0,0,9,3,17,5.775141433638012,small
pay119620,cus1803,mer62,2025-02-25 23:04:00,121.58,upi,bank_j,travel,network_timeout,3,0.8073,1,1.0,0.2685,0.6884,0.3456,0.4642,0.2929,0,23,1,25,4.808763878057586,small
pay111769,cus2900,mer7,2025-03-30 15:36:00,248.44,netbanking,bank_i,travel,network_timeout,2,0.8287,0,,0.2189,0.5214,0.2033,0.3214,0.1517,1,15,6,30,5.519218405309466,small
pay112994,cus1364,mer120,2025-02-15 12:14:00,141.35,upi,bank_a,utility_bills,duplicate_payment_block,1,0.2505,1,0.0,0.1011,0.0769,0.2181,0.095,0.1514,1,12,5,15,4.958288813724047,small
pay110855,cus927,mer2,2025-05-28 03:08:00,99.41,upi,bank_d,food_delivery,insufficient_funds,1,0.462,0,,0.3683,0.1197,0.6229,0.0,0.5339,0,3,2,28,4.609261803891345,small
pay116580,cus1290,mer86,2025-06-26 16:23:00,318.27,upi,bank_j,food_delivery,duplicate_payment_block,1,0.2738,0,,0.2916,0.0351,0.1158,0.1978,0.0,0,16,3,26,5.7660371397789225,small
pay108754,cus2334,mer92,2025-05-12 11:19:00,668.35,debit_card,bank_c,food_delivery,insufficient_funds,1,0.463,0,,0.2232,0.0276,0.4349,0.1711,0.5211,0,11,0,12,6.506307092231907,medium
pay100008,cus3834,mer57,2025-02-06 06:21:00,6973.39,upi,bank_f,utility_bills,otp_expired,3,0.5525,1,1.0,0.4779,0.546,0.4729,0.056,0.1515,0,6,3,6,8.850000147668005,large
pay103913,cus1459,mer28,2025-04-10 01:24:00,1200.55,netbanking,bank_i,travel,issuer_decline,4,0.5374,1,0.0,0.3419,0.0,0.3237,0.214,0.0,0,1,3,10,7.091367668959014,medium
pay114970,cus3314,mer42,2025-01-11 10:21:00,110.18,upi,bank_c,ecommerce,insufficient_funds,2,0.5406,1,0.0,0.136,0.1247,0.5138,0.1541,0.3981,1,10,5,11,4.711150509525323,small
pay105311,cus1350,mer54,2025-06-16 20:26:00,132.01,upi,bank_j,utility_bills,insufficient_funds,4,0.4811,0,,0.3558,0.2021,0.5677,0.1362,0.1592,0,20,0,16,4.890424313365204,small
pay111362,cus1671,mer14,2025-04-05 07:22:00,600.58,debit_card,bank_f,education_fees,bank_server_timeout,4,0.7961,0,,0.2262,0.7084,0.4752,0.6234,0.4312,1,7,5,5,6.399559527402163,medium
pay110590,cus2449,mer52,2025-06-27 23:18:00,1719.99,upi,bank_g,education_fees,network_timeout,1,0.7318,1,0.0,0.3027,0.6758,0.4231,0.2378,0.4395,0,23,4,27,7.450654985619411,medium
pay108826,cus1727,mer12,2025-02-10 18:50:00,83.59,upi,bank_b,food_delivery,bank_server_timeout,4,0.769,1,0.0,0.0242,0.2546,0.5513,0.667,0.2957,0,18,0,10,4.437816056315923,small
pay103041,cus2243,mer7,2025-02-22 10:32:00,50.0,upi,bank_b,food_delivery,insufficient_funds,3,0.5445,0,,0.1714,0.1205,0.5759,0.2299,0.4517,1,10,5,22,3.9318256327243257,small
pay116344,cus2782,mer20,2025-02-12 01:34:00,2248.18,credit_card,bank_j,travel,bank_server_timeout,2,0.7983,0,,0.434,0.9485,0.3722,0.879,0.2925,0,1,2,12,7.718320984328005,medium
pay114216,cus1548,mer77,2025-01-29 11:22:00,381.94,debit_card,bank_f,ecommerce,card_expired,2,0.0374,0,,0.1731,0.0752,0.0,0.1823,0.0494,0,11,2,29,5.947878318945059,small
pay103618,cus3711,mer8,2025-03-20 07:59:00,50.0,debit_card,bank_b,food_delivery,issuer_decline,3,0.5039,0,,0.0846,0.3481,0.1519,0.1151,0.0,0,7,3,20,3.9318256327243257,small
pay111210,cus537,mer37,2025-03-19 09:04:00,71.3,upi,bank_g,food_delivery,bank_server_timeout,3,0.8382,1,1.0,0.0616,0.6591,0.5401,0.5086,0.3439,0,9,2,19,4.280824129164719,small
pay118616,cus2137,mer67,2025-04-11 17:17:00,93.82,upi,bank_a,ecommerce,upi_server_busy,3,0.8944,1,0.0,0.1132,0.7524,0.1913,0.724,0.5007,0,17,4,11,4.551980357473973,small
pay115794,cus2252,mer68,2025-02-02 21:20:00,512.98,credit_card,bank_i,food_delivery,insufficient_funds,4,0.533,1,0.0,0.1797,0.2514,0.5511,0.4032,0.3397,1,21,6,2,6.242184354192295,medium
pay106224,cus2468,mer17,2025-03-09 15:15:00,2141.12,upi,bank_e,ecommerce,bank_server_timeout,4,0.8212,1,1.0,0.3178,0.7278,0.4474,0.8128,0.4242,1,15,6,9,7.669551271847461,medium
pay106360,cus2432,mer116,2025-04-23 11:51:00,5736.8,upi,bank_i,education_fees,duplicate_payment_block,2,0.3579,1,0.0,0.4305,0.1773,0.151,0.0,0.2808,0,11,2,23,8.654831140583552,large
pay104398,cus3736,mer67,2025-01-13 13:35:00,381.6,debit_card,bank_c,subscription_saas,upi_server_busy,4,0.8812,1,1.0,0.1269,0.5365,0.2796,0.8709,0.3926,0,13,0,13,5.946990057006152,small
pay107931,cus2762,mer68,2025-01-17 06:21:00,2289.53,upi,bank_d,ecommerce,insufficient_funds,1,0.481,1,0.0,0.5218,0.1742,0.737,0.1668,0.4445,0,6,4,17,7.736538510817972,medium
pay101382,cus2198,mer26,2025-03-04 09:46:00,896.2,debit_card,bank_c,ecommerce,upi_server_busy,1,0.8204,0,,0.8917,0.8844,0.5181,0.149,0.3805,0,9,1,4,6.799278802646053,medium
pay104070,cus3872,mer88,2025-01-18 11:41:00,1897.02,debit_card,bank_i,utility_bills,issuer_decline,1,0.4955,0,,0.2597,0.0323,0.1427,0.1668,0.1609,1,11,5,18,7.548566516522153,medium
pay103203,cus142,mer53,2025-01-26 05:02:00,1224.46,upi,bank_i,education_fees,insufficient_funds,2,0.4406,1,0.0,0.1896,0.2608,0.665,0.288,0.2617,1,5,6,26,7.111071562696598,medium
pay108140,cus1169,mer40,2025-05-19 11:12:00,104.97,upi,bank_e,travel,issuer_decline,4,0.4875,1,0.0,0.1567,0.016,0.2482,0.2752,0.3136,0,11,0,19,4.663156035186745,small
pay101116,cus3074,mer97,2025-06-29 05:03:00,628.85,upi,bank_d,food_delivery,insufficient_funds,3,0.4639,1,0.0,0.3058,0.3381,0.7639,0.1456,0.3917,1,5,6,29,6.445481695798312,medium
pay100840,cus3199,mer96,2025-02-22 00:05:00,2691.7,debit_card,bank_a,education_fees,insufficient_funds,4,0.3745,0,,0.4914,0.2203,0.6394,0.3551,0.3848,1,0,5,22,7.898299686680433,medium
pay112307,cus2574,mer103,2025-02-20 22:42:00,168.73,netbanking,bank_f,ecommerce,bank_server_timeout,4,0.8715,1,1.0,0.3105,0.6164,0.4317,0.6171,0.2217,0,22,3,20,5.13420893917344,small
pay108743,cus41,mer10,2025-01-22 09:20:00,2179.19,upi,bank_d,utility_bills,network_timeout,4,0.6099,1,0.0,0.4198,0.6353,0.4738,0.307,0.4348,0,9,2,22,7.687167307948577,medium
pay116324,cus625,mer80,2025-02-05 09:26:00,286.83,upi,bank_g,subscription_saas,insufficient_funds,2,0.5139,1,1.0,0.0205,0.2425,0.8146,0.1994,0.6056,0,9,2,5,5.662370028075654,small
pay113385,cus3618,mer98,2025-06-10 15:05:00,4132.74,debit_card,bank_d,utility_bills,bank_server_timeout,2,0.8338,1,1.0,0.5406,0.8445,0.418,0.7617,0.6458,0,15,1,10,8.3269378451821,medium
pay112917,cus2541,mer30,2025-04-02 21:05:00,6995.93,upi,bank_h,ecommerce,issuer_decline,3,0.378,1,0.0,0.4703,0.1023,0.1095,0.1979,0.2511,0,21,2,2,8.853226760408301,large
pay114295,cus2888,mer12,2025-05-18 11:38:00,282.39,debit_card,bank_b,food_delivery,insufficient_funds,2,0.4017,1,0.0,0.0943,0.0,0.4976,0.2661,0.5301,1,11,6,18,5.6468240408189185,small
pay101761,cus3506,mer44,2025-03-15 15:29:00,1874.25,upi,bank_a,food_delivery,bank_server_timeout,1,0.7614,1,0.0,0.2758,0.7039,0.4823,0.0,0.4009,1,15,5,15,7.536497262849745,medium
pay103492,cus1091,mer76,2025-03-08 21:12:00,210.26,upi,bank_i,ecommerce,upi_server_busy,3,0.7726,0,,0.1798,0.6975,0.2158,0.6315,0.4899,1,21,5,8,5.353089602395016,small
pay112124,cus1666,mer108,2025-02-20 16:40:00,50.0,upi,bank_b,food_delivery,network_timeout,4,0.7559,1,0.0,0.1228,0.3825,0.3829,0.4491,0.3997,0,16,3,20,3.9318256327243257,small
pay114471,cus790,mer100,2025-05-21 18:00:00,160.88,upi,bank_b,utility_bills,upi_server_busy,4,0.7486,1,0.0,0.093,0.5422,0.3044,0.7317,0.5172,0,18,2,21,5.086855320007665,small
pay104857,cus1750,mer77,2025-04-24 16:38:00,104.68,upi,bank_b,utility_bills,issuer_decline,4,0.48,1,0.0,0.2369,0.1195,0.2242,0.3616,0.2209,0,16,3,24,4.66041566021407,small
pay104182,cus1708,mer66,2025-01-19 04:28:00,1274.82,upi,bank_d,ecommerce,card_expired,2,0.0674,0,,0.4365,0.0,0.1131,0.3178,0.0785,1,4,6,19,7.151344388123294,medium
pay110351,cus404,mer10,2025-01-09 17:29:00,490.59,upi,bank_f,education_fees,upi_server_busy,4,0.8295,1,0.0,0.1422,0.5647,0.2421,0.3675,0.244,0,17,3,9,6.19764503574373,small
pay113615,cus1225,mer44,2025-06-21 00:14:00,146.33,upi,bank_h,ecommerce,insufficient_funds,4,0.479,0,,0.1475,0.2741,0.7157,0.3375,0.344,1,0,5,21,4.992674968719263,small
pay109026,cus3784,mer53,2025-06-25 10:06:00,2404.37,upi,bank_f,subscription_saas,insufficient_funds,4,0.474,1,0.0,0.3082,0.312,0.6587,0.2686,0.6514,0,10,2,25,7.785459016860602,medium
pay119514,cus675,mer10,2025-04-05 10:16:00,1505.79,credit_card,bank_j,utility_bills,insufficient_funds,1,0.5697,1,0.0,0.4079,0.0819,0.6669,0.318,0.475,1,10,5,5,7.31773683921503,medium
pay117256,cus2225,mer50,2025-02-15 23:42:00,398.34,upi,bank_h,subscription_saas,card_expired,2,0.0904,0,,0.042,0.0,0.1877,0.098,0.0,1,23,5,15,5.989813184358751,small
pay107699,cus1348,mer74,2025-02-20 23:53:00,1812.77,credit_card,bank_i,education_fees,network_timeout,2,0.8489,1,1.0,0.2231,0.595,0.3933,0.3246,0.3299,0,23,3,20,7.503162831015617,medium
pay118719,cus415,mer36,2025-01-13 13:53:00,1529.33,upi,bank_g,travel,network_timeout,2,0.7181,1,1.0,0.264,0.2623,0.3496,0.7441,0.3479,0,13,0,13,7.333238677404051,medium
pay104746,cus823,mer50,2025-05-18 20:11:00,1532.32,upi,bank_b,education_fees,issuer_decline,1,0.4758,1,0.0,0.2158,0.1379,0.2891,0.0489,0.0,1,20,6,18,7.3351905981190955,medium
pay103739,cus1210,mer109,2025-05-30 21:52:00,1589.28,debit_card,bank_e,food_delivery,insufficient_funds,2,0.4833,0,,0.2394,0.1183,0.3117,0.1444,0.3313,0,21,4,30,7.371665380339312,medium
pay109148,cus3979,mer68,2025-03-20 16:00:00,445.0,upi,bank_b,food_delivery,bank_server_timeout,3,0.8923,1,1.0,0.1886,0.9668,0.5333,0.7016,0.4572,0,16,3,20,6.100318952020064,small
pay103939,cus1297,mer73,2025-04-02 18:28:00,240.88,credit_card,bank_h,ecommerce,bank_server_timeout,1,0.7438,1,1.0,0.1357,0.7247,0.2368,0.0,0.485,0,18,2,2,5.488441735405012,small
pay102751,cus2115,mer100,2025-01-15 12:46:00,4115.26,debit_card,bank_j,travel,issuer_decline,2,0.4305,1,1.0,0.6067,0.2047,0.505,0.2853,0.0,0,12,2,15,8.322700263083311,medium
pay114888,cus1596,mer88,2025-05-10 01:39:00,223.74,upi,bank_b,travel,insufficient_funds,2,0.4884,1,1.0,0.1131,0.2416,0.8398,0.1291,0.3212,1,1,5,10,5.4149441784797565,small
pay103308,cus1522,mer42,2025-01-05 05:59:00,84.35,upi,bank_b,utility_bills,duplicate_payment_block,1,0.2634,0,,0.2009,0.1281,0.1288,0.0,0.0979,1,5,6,5,4.4467604492404496,small
pay111899,cus3349,mer16,2025-04-28 08:51:00,354.8,upi,bank_g,education_fees,duplicate_payment_block,3,0.3677,0,,0.7203,0.0,0.0,0.0,0.1025,0,8,0,28,5.874368775231734,small
pay105478,cus3503,mer72,2025-01-17 18:59:00,405.1,upi,bank_c,utility_bills,insufficient_funds,1,0.5509,0,,0.1033,0.2555,0.3933,0.1357,0.4557,0,18,4,17,6.006599434692252,small
